,year,month,species,isAdopted
0,2019,2,Cat,True
0,2019,2,Cat,True
0,2019,2,Cat,True
0,2019,2,Cat,True
0,2019,2,Cat,True
0,2019,2,Cat,True
0,2019,2,Cat,False
0,2019,2,Dog,True
0,2019,2,Dog,True
0,2019,2,Dog,True
0,2019,2,Dog,True
0,2019,2,Dog,True
0,2019,2,Dog,True
0,2019,2,Cat,True
0,2019,2,Cat,True
0,2019,2,Cat,True
0,2019,2,Cat,False
0,2019,2,House Rabbit,True
0,2019,2,Cat,True
0,2019,2,Cat,False
0,2019,2,Dog,True
0,2019,2,Cat,False
0,2019,2,Cat,True
0,2019,2,Dog,False
0,2019,2,Dog,True
0,2019,2,Dog,False
0,2019,2,Cat,True
0,2019,2,Cat,False
0,2019,2,Dog,True
0,2019,2,Cat,False
0,2019,2,Cat,True
0,2019,2,Cat,True
0,2019,2,Cat,True
0,2019,2,Dog,True
0,2019,2,Cat,True
0,2019,2,Dog,True
0,2019,2,Dog,True
0,2019,2,Cat,True
0,2019,2,Dog,False
0,2019,2,Dog,True
0,2019,2,Guinea Pig,True
0,2019,2,Guinea Pig,True
0,2019,2,Dog,True
0,2019,2,Dog,True
0,2019,2,Dog,False
0,2019,2,Dog,False
0,2019,2,Dog,True
0,2019,2,Dog,True
0,2019,2,Cat,True
0,2019,2,Cat,True
0,2019,2,Cat,True
0,2019,2,Dog,True
0,2019,2,Dog,True
0,2019,2,Dog,True
0,2019,2,House Rabbit,True
0,2019,2,Dog,False
0,2019,2,Dog,True
0,2019,2,Dog,True
0,2019,2,Dog,False
0,2019,2,Dog,True
0,2019,2,Dog,True
0,2019,2,Cat,True
0,2019,2,House Rabbit,True
0,2019,2,Cat,True
0,2019,2,Cat,True
0,2019,2,Dog,True
0,2019,2,Cat,False
0,2019,2,Dog,False
0,2019,2,Cat,False
0,2019,2,Dog,False
0,2019,2,Dog,False
0,2019,2,Cat,False
0,2019,2,Cat,False
0,2019,2,House Rabbit,True
0,2019,2,Dog,True
0,2019,2,Cat,True
0,2019,2,Dog,True
0,2019,2,Cat,False
0,2019,2,Cat,False
0,2019,2,Cat,False
0,2019,2,Cat,False
0,2019,2,Cat,False
0,2019,2,Cat,False
0,2019,2,Dog,True
0,2019,2,Dog,False
0,2019,2,Dog,False
0,2019,2,Cat,True
0,2019,2,Cat,False
0,2019,2,Dog,True
0,2019,2,Dog,True
0,2019,2,Dog,True
0,2019,2,Dog,True
0,2019,2,Dog,True
0,2019,2,Dog,True
0,2019,2,Dog,False
0,2019,2,Dog,True
0,2019,2,Dog,False
0,2019,2,Dog,False
0,2019,2,Dog,True
0,2019,2,Dog,True
0,2019,2,Dog,False
0,2019,2,Dog,True
0,2019,2,Dog,True
0,2019,2,Dog,True
0,2019,2,Dog,True
0,2019,2,Dog,True
0,2019,2,Dog,False
0,2019,2,Dog,True
0,2019,2,Dog,True
0,2019,2,Dog,True
0,2019,2,Dog,True
0,2019,2,Dog,False
0,2019,2,Dog,False
0,2019,2,Dog,False
0,2019,2,Dog,False
0,2019,2,Cat,True
0,2019,2,Cat,True
0,2019,2,Dog,False
0,2019,2,Dog,True
0,2019,2,Dog,False
0,2019,2,Cat,True
0,2019,2,Dog,False
0,2019,2,Dog,False
0,2019,2,Dog,False
0,2019,2,Dog,False
0,2019,2,Cat,False
0,2019,2,Dog,False
0,2019,2,Dog,False
0,2019,2,Dog,False
0,2019,2,Dog,False
0,2019,2,Dog,False
0,2019,2,Dog,False
0,2019,2,Dog,False
0,2019,2,Dog,False
0,2019,2,Dog,False
0,2019,2,Dog,False
0,2019,2,Cat,False
0,2019,2,Others,False
0,2019,2,Others,False
0,2019,2,Cat,False
0,2019,2,Cat,True
0,2019,2,Dog,False
0,2019,2,Dog,False
0,2019,2,Dog,False
0,2019,2,Cat,False
0,2019,2,Dog,False
0,2019,2,Others,False
0,2019,2,Others,False
0,2019,2,Others,False
0,2019,2,Others,False
0,2019,3,Dog,True
0,2019,3,Dog,True
0,2019,3,Dog,False
0,2019,3,Cat,False
0,2019,3,Cat,True
0,2019,3,Cat,True
0,2019,3,Cat,True
0,2019,3,Dog,True
0,2019,3,Cat,False
0,2019,3,Dog,True
0,2019,3,Cat,True
0,2019,3,Dog,False
0,2019,3,Cat,True
0,2019,3,Cat,True
0,2019,3,Cat,True
0,2019,3,Cat,True
0,2019,3,Dog,True
0,2019,3,Cat,True
0,2019,3,Cat,False
0,2019,3,Cat,True
0,2019,3,Dog,False
0,2019,3,Cat,False
0,2019,3,Cat,True
0,2019,3,Cat,True
0,2019,3,Cat,True
0,2019,3,Cat,True
0,2019,3,Cat,True
0,2019,3,Cat,True
0,2019,3,Cat,True
0,2019,3,Dog,True
0,2019,3,Cat,True
0,2019,3,Dog,True
0,2019,3,Dog,False
0,2019,3,Dog,True
0,2019,3,Cat,True
0,2019,3,Dog,False
0,2019,3,Others,True
0,2019,3,House Rabbit,False
0,2019,3,Dog,True
0,2019,3,Cat,False
0,2019,3,Cat,True
0,2019,3,Cat,False
0,2019,3,Cat,False
0,2019,3,Cat,False
0,2019,3,Cat,False
0,2019,3,Cat,True
0,2019,3,House Rabbit,True
0,2019,3,Cat,True
0,2019,3,Dog,True
0,2019,3,Dog,True
0,2019,3,Cat,True
0,2019,3,Cat,True
0,2019,3,Cat,True
0,2019,3,Cat,True
0,2019,3,Dog,True
0,2019,3,Dog,True
0,2019,3,Dog,False
0,2019,3,Dog,False
0,2019,3,Dog,False
0,2019,3,Dog,True
0,2019,3,House Rabbit,False
0,2019,3,House Rabbit,False
0,2019,3,Dog,True
0,2019,3,Dog,False
0,2019,3,Dog,False
0,2019,3,Cat,True
0,2019,3,Dog,True
0,2019,3,Dog,True
0,2019,3,Dog,False
0,2019,3,Dog,True
0,2019,3,Dog,True
0,2019,3,Dog,True
0,2019,3,Dog,True
0,2019,3,Dog,True
0,2019,3,Dog,True
0,2019,3,Dog,True
0,2019,3,Dog,True
0,2019,3,Others,True
0,2019,3,Dog,True
0,2019,3,Dog,True
0,2019,3,Dog,True
0,2019,3,Others,True
0,2019,3,Others,True
0,2019,3,Dog,True
0,2019,3,Cat,True
0,2019,3,Dog,False
0,2019,3,Dog,True
0,2019,3,Dog,True
0,2019,3,Dog,True
0,2019,3,Dog,True
0,2019,3,Dog,True
0,2019,3,Guinea Pig,True
0,2019,3,Guinea Pig,True
0,2019,3,Cat,True
0,2019,3,Cat,True
0,2019,3,Dog,True
0,2019,3,Dog,False
0,2019,3,Dog,False
0,2019,3,Cat,True
0,2019,3,Dog,True
0,2019,3,Cat,True
0,2019,3,Dog,True
0,2019,3,Dog,True
0,2019,3,Cat,False
0,2019,3,Cat,True
0,2019,3,Dog,True
0,2019,3,Dog,True
0,2019,3,Dog,False
0,2019,3,Cat,True
0,2019,3,Cat,True
0,2019,3,Cat,True
0,2019,3,Cat,True
0,2019,3,Cat,True
0,2019,3,Cat,True
0,2019,3,Cat,False
0,2019,3,Cat,True
0,2019,3,Dog,False
0,2019,3,Cat,True
0,2019,3,Dog,True
0,2019,3,Dog,False
0,2019,3,Cat,True
0,2019,3,Dog,False
0,2019,3,Cat,True
0,2019,3,Cat,True
0,2019,3,Dog,True
0,2019,3,Dog,True
0,2019,3,Others,False
0,2019,3,Others,False
0,2019,3,Others,False
0,2019,3,Others,False
0,2019,3,Cat,True
0,2019,3,Cat,True
0,2019,3,Dog,True
0,2019,3,Cat,False
0,2019,3,Dog,False
0,2019,3,Dog,False
0,2019,3,Dog,True
0,2019,3,Cat,False
0,2019,3,Dog,True
0,2019,3,Dog,False
0,2019,3,Cat,False
0,2019,3,Dog,False
0,2019,3,Dog,True
0,2019,3,Cat,True
0,2019,3,Cat,True
0,2019,3,Dog,True
0,2019,3,Others,False
0,2019,3,Dog,True
0,2019,3,Dog,False
0,2019,3,Cat,True
0,2019,3,Dog,True
0,2019,3,Dog,True
0,2019,3,Dog,False
0,2019,3,Dog,False
0,2019,3,Dog,False
0,2019,3,Dog,True
0,2019,3,Cat,False
0,2019,3,Dog,True
0,2019,3,Dog,True
0,2019,3,Cat,False
0,2019,3,Dog,False
0,2019,3,Dog,False
0,2019,3,Dog,True
0,2019,3,Dog,True
0,2019,3,House Rabbit,False
0,2019,3,Dog,False
0,2019,3,Dog,False
0,2019,3,Dog,True
0,2019,3,Dog,True
0,2019,3,Dog,True
0,2019,3,Dog,True
0,2019,3,Dog,False
0,2019,3,Cat,True
0,2019,3,Cat,False
0,2019,3,Cat,False
0,2019,3,Cat,True
0,2019,3,Dog,False
0,2019,3,Dog,False
0,2019,3,Cat,True
0,2019,3,Dog,False
0,2019,3,House Rabbit,True
0,2019,3,Dog,True
0,2019,3,Dog,True
0,2019,3,Cat,True
0,2019,3,Cat,True
0,2019,3,Cat,False
0,2019,3,Dog,True
0,2019,3,Cat,True
0,2019,3,Cat,True
0,2019,3,Cat,True
0,2019,3,Others,False
0,2019,3,Dog,False
0,2019,3,Others,False
0,2019,3,Dog,False
0,2019,3,Dog,False
0,2019,3,Dog,True
0,2019,3,Cat,True
0,2019,3,Dog,True
0,2019,3,Cat,True
0,2019,3,Cat,True
0,2019,3,House Rabbit,True
0,2019,3,Dog,False
0,2019,3,Cat,True
0,2019,3,Cat,False
0,2019,3,Cat,False
0,2019,3,Cat,False
0,2019,3,Dog,False
0,2019,3,Cat,False
0,2019,3,House Rabbit,True
0,2019,3,House Rabbit,True
0,2019,3,Dog,False
0,2019,3,Dog,True
0,2019,3,Dog,True
0,2019,3,Dog,False
0,2019,3,Dog,False
0,2019,3,Dog,True
0,2019,3,Dog,False
0,2019,3,Dog,False
0,2019,3,Dog,False
0,2019,3,Dog,False
0,2019,3,Cat,False
0,2019,3,Cat,False
0,2019,3,Dog,False
0,2019,3,Dog,False
0,2019,3,Dog,False
0,2019,3,Cat,False
0,2019,3,Cat,False
0,2019,3,Cat,False
0,2019,3,Cat,False
0,2019,3,Cat,False
0,2019,3,Cat,False
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Cat,True
0,2019,4,Cat,True
0,2019,4,Dog,True
0,2019,4,Dog,True
0,2019,4,Dog,True
0,2019,4,Cat,True
0,2019,4,Dog,False
0,2019,4,Cat,True
0,2019,4,Cat,False
0,2019,4,Dog,True
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Dog,True
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,House Rabbit,True
0,2019,4,Cat,True
0,2019,4,Cat,False
0,2019,4,Cat,True
0,2019,4,Dog,False
0,2019,4,Dog,True
0,2019,4,Dog,False
0,2019,4,Cat,True
0,2019,4,Dog,True
0,2019,4,House Rabbit,True
0,2019,4,Dog,False
0,2019,4,Dog,True
0,2019,4,Dog,True
0,2019,4,Cat,True
0,2019,4,Cat,True
0,2019,4,Cat,True
0,2019,4,Cat,True
0,2019,4,Cat,True
0,2019,4,Dog,True
0,2019,4,Dog,True
0,2019,4,Dog,True
0,2019,4,Dog,True
0,2019,4,Cat,True
0,2019,4,Dog,True
0,2019,4,Dog,True
0,2019,4,Others,True
0,2019,4,Dog,False
0,2019,4,Cat,True
0,2019,4,Cat,True
0,2019,4,Dog,False
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Dog,True
0,2019,4,Dog,True
0,2019,4,Dog,True
0,2019,4,Dog,True
0,2019,4,Dog,True
0,2019,4,Dog,True
0,2019,4,Dog,True
0,2019,4,Cat,True
0,2019,4,Cat,True
0,2019,4,Dog,True
0,2019,4,Dog,True
0,2019,4,Dog,True
0,2019,4,Cat,True
0,2019,4,Cat,True
0,2019,4,Dog,True
0,2019,4,Cat,True
0,2019,4,Cat,True
0,2019,4,Dog,True
0,2019,4,Dog,True
0,2019,4,Dog,True
0,2019,4,Dog,True
0,2019,4,Dog,False
0,2019,4,Dog,True
0,2019,4,Dog,True
0,2019,4,Dog,True
0,2019,4,Cat,False
0,2019,4,Dog,True
0,2019,4,Cat,True
0,2019,4,Cat,True
0,2019,4,Cat,True
0,2019,4,Cat,True
0,2019,4,Cat,True
0,2019,4,Cat,True
0,2019,4,Dog,True
0,2019,4,Dog,True
0,2019,4,Dog,True
0,2019,4,Cat,True
0,2019,4,Cat,True
0,2019,4,Dog,True
0,2019,4,Cat,False
0,2019,4,Cat,True
0,2019,4,Dog,True
0,2019,4,Dog,True
0,2019,4,Cat,True
0,2019,4,Cat,True
0,2019,4,Cat,True
0,2019,4,Dog,False
0,2019,4,Dog,True
0,2019,4,Dog,False
0,2019,4,Dog,True
0,2019,4,Dog,True
0,2019,4,Cat,True
0,2019,4,Dog,False
0,2019,4,Cat,False
0,2019,4,Dog,True
0,2019,4,Dog,False
0,2019,4,Cat,False
0,2019,4,Cat,True
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,House Rabbit,True
0,2019,4,House Rabbit,True
0,2019,4,Dog,True
0,2019,4,Cat,True
0,2019,4,Cat,True
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Dog,True
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Cat,True
0,2019,4,Dog,True
0,2019,4,Dog,False
0,2019,4,Dog,True
0,2019,4,Dog,True
0,2019,4,Cat,True
0,2019,4,Cat,True
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Cat,True
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Dog,False
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,House Rabbit,True
0,2019,4,Dog,True
0,2019,4,House Rabbit,True
0,2019,4,Dog,True
0,2019,4,Dog,True
0,2019,4,Cat,False
0,2019,4,Dog,False
0,2019,4,Cat,True
0,2019,4,Dog,False
0,2019,4,Cat,False
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Cat,True
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Dog,False
0,2019,4,Cat,True
0,2019,4,Dog,False
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Cat,True
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Dog,True
0,2019,4,Cat,True
0,2019,4,Cat,True
0,2019,4,Cat,False
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Cat,False
0,2019,4,Dog,True
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Dog,False
0,2019,4,Dog,True
0,2019,4,Others,False
0,2019,4,Cat,True
0,2019,4,Rat,True
0,2019,4,Rat,True
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Dog,True
0,2019,4,Dog,True
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Others,True
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Dog,False
0,2019,4,Cat,False
0,2019,4,Cat,True
0,2019,4,Cat,True
0,2019,4,Cat,False
0,2019,4,Dog,True
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Dog,True
0,2019,4,Dog,True
0,2019,4,Cat,True
0,2019,4,Cat,False
0,2019,4,Cat,True
0,2019,4,Cat,True
0,2019,4,Cat,True
0,2019,4,Cat,True
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Cat,False
0,2019,4,Others,False
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Cat,True
0,2019,4,Dog,False
0,2019,4,Guinea Pig,True
0,2019,4,Dog,False
0,2019,4,Dog,True
0,2019,4,Dog,False
0,2019,4,Rat,True
0,2019,4,Rat,True
0,2019,4,Rat,True
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Dog,True
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,4,Dog,False
0,2019,5,Dog,False
0,2019,5,Dog,False
0,2019,5,Dog,False
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Cat,False
0,2019,5,Cat,True
0,2019,5,Dog,True
0,2019,5,Cat,False
0,2019,5,Cat,True
0,2019,5,Dog,False
0,2019,5,Dog,False
0,2019,5,Dog,True
0,2019,5,Cat,False
0,2019,5,Dog,True
0,2019,5,Cat,True
0,2019,5,House Rabbit,True
0,2019,5,Dog,True
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Dog,True
0,2019,5,Dog,False
0,2019,5,Cat,True
0,2019,5,Dog,True
0,2019,5,Cat,True
0,2019,5,Dog,False
0,2019,5,Dog,False
0,2019,5,Dog,False
0,2019,5,Cat,False
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Dog,False
0,2019,5,Dog,True
0,2019,5,Cat,False
0,2019,5,House Rabbit,True
0,2019,5,Dog,False
0,2019,5,Cat,True
0,2019,5,Dog,True
0,2019,5,Cat,True
0,2019,5,Dog,True
0,2019,5,Dog,False
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Cat,True
0,2019,5,House Rabbit,False
0,2019,5,Cat,False
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,House Rabbit,True
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,True
0,2019,5,Dog,True
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Dog,False
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Cat,False
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Dog,False
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,House Rabbit,False
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Dog,True
0,2019,5,Dog,False
0,2019,5,Dog,True
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Cat,True
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Dog,False
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Dog,False
0,2019,5,Dog,True
0,2019,5,House Rabbit,True
0,2019,5,Dog,True
0,2019,5,Guinea Pig,True
0,2019,5,Dog,True
0,2019,5,Dog,False
0,2019,5,Dog,False
0,2019,5,Dog,True
0,2019,5,Cat,True
0,2019,5,Dog,True
0,2019,5,Cat,False
0,2019,5,Dog,False
0,2019,5,Others,False
0,2019,5,Cat,False
0,2019,5,Dog,True
0,2019,5,Dog,False
0,2019,5,Dog,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Dog,False
0,2019,5,Dog,False
0,2019,5,Dog,True
0,2019,5,Dog,False
0,2019,5,Dog,False
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Dog,True
0,2019,5,Cat,True
0,2019,5,Dog,False
0,2019,5,Cat,False
0,2019,5,Cat,True
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Cat,True
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Dog,False
0,2019,5,Cat,False
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Cat,False
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Dog,False
0,2019,5,Dog,True
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Dog,True
0,2019,5,Cat,False
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Cat,False
0,2019,5,Dog,True
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Dog,True
0,2019,5,Rat,True
0,2019,5,Rat,True
0,2019,5,Rat,True
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Dog,False
0,2019,5,Dog,True
0,2019,5,Dog,False
0,2019,5,Dog,True
0,2019,5,Dog,False
0,2019,5,Cat,True
0,2019,5,Dog,False
0,2019,5,Dog,True
0,2019,5,Dog,False
0,2019,5,Dog,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Cat,False
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Cat,False
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Dog,True
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Dog,True
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Dog,True
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Dog,True
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Dog,False
0,2019,5,Cat,True
0,2019,5,Guinea Pig,False
0,2019,5,Guinea Pig,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Dog,True
0,2019,5,Dog,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Dog,False
0,2019,5,Cat,True
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Dog,True
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Dog,True
0,2019,5,Dog,True
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Cat,True
0,2019,5,Dog,False
0,2019,5,Dog,True
0,2019,5,Cat,False
0,2019,5,Dog,False
0,2019,5,Dog,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Others,False
0,2019,5,Others,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Dog,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Dog,False
0,2019,5,Guinea Pig,True
0,2019,5,Guinea Pig,True
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Dog,False
0,2019,5,Dog,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Dog,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Cat,False
0,2019,5,Dog,False
0,2019,5,Dog,False
0,2019,6,Dog,True
0,2019,6,Dog,True
0,2019,6,Dog,False
0,2019,6,Dog,True
0,2019,6,Dog,False
0,2019,6,Dog,False
0,2019,6,Cat,True
0,2019,6,Cat,True
0,2019,6,Dog,True
0,2019,6,Dog,True
0,2019,6,Cat,True
0,2019,6,Dog,True
0,2019,6,Cat,False
0,2019,6,Dog,True
0,2019,6,Dog,True
0,2019,6,Cat,False
0,2019,6,Dog,True
0,2019,6,Dog,True
0,2019,6,Dog,True
0,2019,6,Dog,False
0,2019,6,Dog,True
0,2019,6,Cat,False
0,2019,6,Dog,True
0,2019,6,Cat,False
0,2019,6,Dog,True
0,2019,6,Dog,True
0,2019,6,Dog,True
0,2019,6,Dog,True
0,2019,6,Dog,True
0,2019,6,Dog,True
0,2019,6,Cat,False
0,2019,6,Cat,False
0,2019,6,Cat,False
